ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UCB5535	5535	UCB	WATER QUALITY	Cd	Cadmium	µg/ml	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5536	5536	UCB	WATER QUALITY	Cd	Cadmium	µg/ml	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5537	5537	UCB	WATER QUALITY	Total Cd	Total Cadmium	µg/ml	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5538	5538	UCB	WATER QUALITY	TP	Total Phosphorus	ppm	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5539	5539	UCB	WATER QUALITY	Cd	Cadmium	µg/ml	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5540	5540	UCB	WATER QUALITY	Cd	Cadmium	µg/ml	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5541	5541	UCB	WATER QUALITY	Total Cd	Total Cadmium	µg/ml	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5542	5542	UCB	WATER QUALITY	TP	Total Cadmium	ppm	Irregular		2011	2011	2011-01-01	2011	2011	2011-12-31	1	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5543	5543	UCB	WATER QUALITY	DRP	Dissolved Reactive Phosphorus	ppm	Irregular		2009	2009	2009-01-01	2011	2011	2011-12-31	3	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5544	5544	UCB	WATER QUALITY	TP	Total Phosphorus	ppm	Irregular		2009	2009	2009-01-01	2011	2011	2011-12-31	3	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5545	5545	UCB	WATER QUALITY	DRP	Dissolved Reactive Phosphorus	ppm	Irregular		2009	2009	2009-01-01	2011	2011	2011-12-31	3	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5546	5546	UCB	WATER QUALITY	TP	Total Phosphorus	ppm	Irregular		2009	2009	2009-01-01	2011	2011	2011-12-31	3	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5547	5547	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		7/1/2014	2014-07-01	2014-07-01	Present	now	2019-12-31	6	Kennedy	Excel Sheets			3	TID3	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5548	5548	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		7/1/2014	2014-07-01	2014-07-01	Present	now	2019-12-31	6	Kennedy	Excel Sheets			3	TID3	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5549	5549	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		9/1/2013	2013-09-01	2013-09-01	Present	now	2019-12-31	6	Kennedy	Excel Sheets			3	FR-D	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5550	5550	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		9/1/2013	2013-09-01	2013-09-01	Present	now	2019-12-31	6	Kennedy	Excel Sheets			3	RB-HF2	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5551	5551	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		9/1/2013	2013-09-01	2013-09-01	Present	now	2019-12-31	6	Kennedy	Excel Sheets			3	FR-D	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5552	5552	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		9/1/2013	2013-09-01	2013-09-01	Present	now	2019-12-31	6	Kennedy	Excel Sheets			3	RB-HF2	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5553	5553	UCB	WATER QUALITY	Al	Aluminum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5554	5554	UCB	WATER QUALITY	Al	Aluminum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5555	5555	UCB	WATER QUALITY	Alkaline Persulfate Total Nitrogen	Alkaline Persulfate Total Nitrogen	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5556	5556	UCB	WATER QUALITY	As	Arsenic	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5557	5557	UCB	WATER QUALITY	As	Arsenic	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5558	5558	UCB	WATER QUALITY	Ca	Calcium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5559	5559	UCB	WATER QUALITY	Ca	Calcium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5560	5560	UCB	WATER QUALITY	Cl	Chloride	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5561	5561	UCB	WATER QUALITY	Cl	Chloride	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5562	5562	UCB	WATER QUALITY	Cu	Copper	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5563	5563	UCB	WATER QUALITY	Cu	Copper	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5564	5564	UCB	WATER QUALITY	EC	Electrical Conductivity	µS/cm	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5565	5565	UCB	WATER QUALITY	Fe	Iron	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5566	5566	UCB	WATER QUALITY	Fe	Iron	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5567	5567	UCB	WATER QUALITY	Hg	Mercury	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5568	5568	UCB	WATER QUALITY	K	Potassium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5569	5569	UCB	WATER QUALITY	K	Potassium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5570	5570	UCB	WATER QUALITY	La	Lanthanum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5571	5571	UCB	WATER QUALITY	La	Lanthanum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5572	5572	UCB	WATER QUALITY	Mg	Magnesium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5573	5573	UCB	WATER QUALITY	Mg	Magnesium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5574	5574	UCB	WATER QUALITY	Mn	Manganese	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5575	5575	UCB	WATER QUALITY	Mn	Manganese	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5576	5576	UCB	WATER QUALITY	Mo	Molybdenum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5577	5577	UCB	WATER QUALITY	Mo	Molybdenum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5578	5578	UCB	WATER QUALITY	Na	Sodium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5579	5579	UCB	WATER QUALITY	Na	Sodium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5580	5580	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5581	5581	UCB	WATER QUALITY	Ni	Nickel	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5582	5582	UCB	WATER QUALITY	Ni	Nickel	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5583	5583	UCB	WATER QUALITY	NO3	Nitrate	ppm	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5584	5584	UCB	WATER QUALITY	P	Phosphorus	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5585	5585	UCB	WATER QUALITY	P	Phosphorus	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5586	5586	UCB	WATER QUALITY	Pb	Lead	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5587	5587	UCB	WATER QUALITY	Pb	Lead	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5588	5588	UCB	WATER QUALITY	pH	pH		Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5589	5589	UCB	WATER QUALITY	S	Sulfur	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5590	5590	UCB	WATER QUALITY	S	Sulfur	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5591	5591	UCB	WATER QUALITY	Se	Selenium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5592	5592	UCB	WATER QUALITY	Se	Selenium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5593	5593	UCB	WATER QUALITY	Si	Silicon	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5594	5594	UCB	WATER QUALITY	Si	Silicon	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5595	5595	UCB	WATER QUALITY	SiO2	Silicon Dioxide	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5596	5596	UCB	WATER QUALITY	Solids	Solids	mg/L	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5597	5597	UCB	WATER QUALITY	Total Al	Total Aluminum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5598	5598	UCB	WATER QUALITY	Total As	Total Arsenic	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5599	5599	UCB	WATER QUALITY	Total Ca	Total Calcium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5600	5600	UCB	WATER QUALITY	Total Cl	Total Chlorine	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5601	5601	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5602	5602	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5603	5603	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5604	5604	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5605	5605	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2011	2011	2011-01-01	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
