"","ID","RowID","LTARSite.Code","Category","DataSetVariableName","AttributeDescription","Units","TemporalResolution","TemporalResolutionStandard","StartDate","StartDateStandard","StartDateAgCROS","EndDate","EndDateStandard","EndDateAgCros","DateDif_yrs","ResponsiblePersons","StorageFormat","URLdataAccess","LocationIDoutsideNetwork","SpatialRepeats","SpatialDescription","PublicAccess","Network.Category","AgCROS.Table","AgCROS.VarName","NALT.Keywords","subsite","Repo.Name","Model.Name","NALT.Subject","ISO.Topic","Common.Experiment"
"2155","GACP2051",2051,"GACP","Soils","Dielect_perm_2_5cm_Avg","soil Dielectric permitivitty","unitless","15 min","15 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2156","GACP2052",2052,"GACP","Soils","Soil_temp_2_5cm_Avg","Soil moisture temperature","Deg C","15 min","15 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2157","GACP2053",2053,"GACP","Soils","VWC_2_5cm_Avg","Volumetric Water Content","cm^3/cm^3","15 min","15 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2158","GACP2054",2054,"GACP","Soils","Dielect_perm_2_15cm_Avg","soil Dielectric permitivitty","unitless","15 min","15 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2159","GACP2055",2055,"GACP","Soils","Soil_temp_2_15cm_Avg","Soil moisture temperature","Deg C","15 min","15 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2160","GACP2056",2056,"GACP","Soils","VWC_2_15cm_Avg","Volumetric Water Content","cm^3/cm^3","15 min","15 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2161","GACP2057",2057,"GACP","Soils","O2_1_5cm_Avg","Soil O2","%","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","oxygen","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2162","GACP2058",2058,"GACP","Soils","O2_1_15cm_Avg","Soil O2","%","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","oxygen","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2163","GACP2059",2059,"GACP","Soils","O2_2_5cm_Avg","Soil O2","%","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","oxygen","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2164","GACP2060",2060,"GACP","Soils","O2_2_15cm_Avg","Soil O2","%","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","oxygen","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2165","GACP2061",2061,"GACP","Soils","O2_1_Temp_5cm_Avg","O2 soil temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2166","GACP2062",2062,"GACP","Soils","O2_1_Temp_15cm_Avg","O2 soil temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2167","GACP2063",2063,"GACP","Soils","O2_2_Temp_5cm_Avg","O2 soil temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2168","GACP2064",2064,"GACP","Soils","O2_2_Temp_15cm_Avg","O2 soil temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2169","GACP2065",2065,"GACP","Soils","Dielect_perm_1_5cm_Avg","soil Dielectric permitivitty","unitless","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2170","GACP2066",2066,"GACP","Soils","Soil_temp_1_5cm_Avg","Soil moisture temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2171","GACP2067",2067,"GACP","Soils","VWC_1_5cm_Avg","Volumetric Water Content","cm^3/cm^3","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2172","GACP2068",2068,"GACP","Soils","Dielect_perm_1_15cm_Avg","soil Dielectric permitivitty","unitless","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2173","GACP2069",2069,"GACP","Soils","Soil_temp_1_15cm_Avg","Soil moisture temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2174","GACP2070",2070,"GACP","Soils","VWC_1_15cm_Avg","Volumetric Water Content","cm^3/cm^3","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2175","GACP2071",2071,"GACP","Soils","Dielect_perm_2_5cm_Avg","soil Dielectric permitivitty","unitless","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2176","GACP2072",2072,"GACP","Soils","Soil_temp_2_5cm_Avg","Soil moisture temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2177","GACP2073",2073,"GACP","Soils","VWC_2_5cm_Avg","Volumetric Water Content","cm^3/cm^3","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2178","GACP2074",2074,"GACP","Soils","Dielect_perm_2_15cm_Avg","soil Dielectric permitivitty","unitless","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2179","GACP2075",2075,"GACP","Soils","Soil_temp_2_15cm_Avg","Soil moisture temperature","Deg C","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2180","GACP2076",2076,"GACP","Soils","VWC_2_15cm_Avg","Volumetric Water Content","cm^3/cm^3","1 min","1 minute","5/25/2016","2016-05-25","2016-05-25","4/5/2018","2018-04-05","2018-04-05",2,"Tim Strickland",".csv","",,,"DN_OF_27","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2181","GACP2077",2077,"GACP","soils","SoilTempC_2in_Avg","Soil temperature","deg C","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2182","GACP2078",2078,"GACP","soils","SoilTempF_2in_Avg","Soil temperature","deg F","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2183","GACP2079",2079,"GACP","soils","SoilMoist_2in_Avg","soil moisture","wfv","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2184","GACP2080",2080,"GACP","soils","SoilCon_2in_Avg","Soil conductivity","Siemens/Meter","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil electrical conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2185","GACP2081",2081,"GACP","soils","SoilContc_2in_Avg","Soil conductivity temperature corrected","Siemens/Meter","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Consistence ","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2186","GACP2082",2082,"GACP","soils","DieLossTan_2in_Avg","Soil dielectric loss tangent","unitless","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2187","GACP2083",2083,"GACP","soils","SoilTempC_8in_Avg","Soil temperature","deg C","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2188","GACP2084",2084,"GACP","soils","SoilTempF_8in_Avg","Soil temperature","deg F","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2189","GACP2085",2085,"GACP","soils","SoilMoist_8in_Avg","soil moisture","wfv","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2190","GACP2086",2086,"GACP","soils","SoilCon_8in_Avg","Soil conductivity","Siemens/Meter","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil electrical conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2191","GACP2087",2087,"GACP","soils","SoilContc_8in_Avg","Soil conductivity temperature corrected","Siemens/Meter","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Consistence ","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2192","GACP2088",2088,"GACP","soils","DieLossTan_8in_Avg","Soil dielectric loss tangent","unitless","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2193","GACP2089",2089,"GACP","soils","SoilTempC_12in_Avg","Soil temperature","deg C","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2194","GACP2090",2090,"GACP","soils","SoilTempF_12in_Avg","Soil temperature","deg F","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2195","GACP2091",2091,"GACP","soils","SoilMoist_12in_Avg","soil moisture","wfv","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2196","GACP2092",2092,"GACP","soils","SoilCon_12in_Avg","Soil conductivity","Siemens/Meter","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil electrical conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2197","GACP2093",2093,"GACP","soils","SoilContc_12in_Avg","Soil conductivity temperature corrected","Siemens/Meter","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil electrical conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2198","GACP2094",2094,"GACP","soils","DieLossTan_12in_Avg","Soil dielectric loss tangent","unitless","30 min","30 minute","2/1/2018","2018-02-01","2018-02-01","Present","now","2019-12-31",2,"Dinku Endale",".csv","",,,"Wilson_Met","closed","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2199","GACP2095",2095,"GACP","Soils","Soil Moisture","Soil Moisture","%","30 min","30 minute","1/14/2008","2008-01-14","2008-01-14","Present","now","2019-12-31",12,"David Bosch",".csv","https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html",,,"RG30","open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2200","GACP2096",2096,"GACP","Soils","Soil Conductivity","Soil Conductivity","mhos/m","30 min","30 minute","1/14/2008","2008-01-14","2008-01-14","Present","now","2019-12-31",12,"David Bosch",".csv","https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html",,,"RG30","open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil electrical conductivity, soil","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
"2201","GACP2097",2097,"GACP","Soils","Soil Salinity","Soil Salinity","g/L","30 min","30 minute","1/14/2008","2008-01-14","2008-01-14","Present","now","2019-12-31",12,"David Bosch",".csv","https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html",,,"RG30","open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil salinity","Soil",,"",,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",
